Id X Y
0 0.473747862049772 -0.895924845926713
1 -0.768091621719395 0.0215876888704336
2 0.747581658479679 0.182453771631096
3 0.662533852942997 -0.694637644687911
4 0.016281901060055 0.673713562088336
5 0.23570304624861 -0.0641267288616554
6 0.378305977016454 -0.161358480104269
7 -0.121941025900151 0.891268353181861
8 0.802607544668235 0.937493881488929
9 0.179150139450376 -0.856860851267079
10 -0.0665512434412674 -0.756350446754736
11 -0.800133425977999 -0.510402513334524
12 0.547166866060682 -0.600855182058418
13 -0.659975655690031 -0.383748173246439
14 -0.385795124531586 0.992093684038299
15 0.944535568228263 -0.82326609646039
16 0.244420959468071 -0.269454846896179
17 0.177761745702557 -0.241558756303071
18 0.498638088320831 -0.195866347175738
19 0.260691263705694 -0.124379499931909
20 0.943791705365747 -0.483696919140394
21 -0.98872533556398 0.114156875423178
22 0.485558341312184 0.0469953027457444
23 0.451052262543994 0.93234922836988
24 0.714037698272406 -0.376677308604549
25 -0.984937183539533 0.465375307870143
26 0.0329150331435653 -0.969866346358085
27 -0.207720603170035 0.763879279349426
28 0.027315329398115 -0.413377105327987
29 0.664483093396506 0.672331774013968
30 -0.698371890139932 -0.271047661397868
31 0.557354119901174 -0.825267745011979
32 -0.53070514878184 0.70967758063938
33 0.815017820837504 -0.909776364412997
34 0.393278554165744 0.173838121935208
35 -0.162001729731117 -0.659398649070114
36 -0.179549980839536 0.190417262049662
37 -0.745702831110314 -0.41879401248476
38 0.686980694248228 -0.0767682313010043
39 -0.637143689057097 -0.1277116004181
40 0.0689346179337207 -0.384302195943222
41 -0.55223073663594 -0.0685400879997444
42 0.980600393806399 0.560179758981233
43 -0.428713569904991 -0.528017024916465
44 0.407346377050537 -0.99049135030998
45 -0.453686181336935 -0.768089418050347
46 0.0517139723866311 -0.0205615741293672
47 0.48160665611139 -0.606344181021446
48 0.011332354332398 -0.960761427522497
49 0.562201698680097 0.66198223212881
50 0.884206990159911 0.150665012679893
51 -0.198612982335469 -0.0622890061150594
52 -0.236052278547757 -0.585517845989065
53 -0.488518608127817 -0.593114492130075
54 -0.594490752505281 0.175614841575211
55 -0.783850370947468 -0.578227237220134
56 0.797427208235124 -0.994427637984624
57 -0.23835450207991 -0.305282822178176
58 0.252233427503064 0.154012601262115
59 -0.890173134654272 0.297695085949688
60 0.744205814386063 0.442968385721165
61 0.0312389424263093 -0.0156450658628529
62 0.126699288004609 -0.071662641842638
63 -0.139233960539418 0.180482592003555
64 -0.74597691909226 0.547875724395705
65 -0.874900598448385 -0.760701192776465
66 -0.9104195997196 -0.247797816561351
67 -0.590395965196378 0.106378278329624
68 -0.384882421932649 0.892424347125612
69 0.43589312841467 0.914806088537848
70 0.367668194068782 0.910211397960908
71 -0.483161237112236 0.582199495736144
72 -0.708191980687024 0.555838232319531
73 -0.17609499817136 0.591414182755565
74 0.516652956649827 0.337971138964992
75 0.097199593915694 -0.100169751998538
76 -0.0477340945925475 0.190668066381847
77 -0.517133504452906 -0.0313695138968362
78 0.986513210780695 0.475193950188833
79 0.667761712519853 0.831789574874864
