Id X Y
0 -0.7345798396465 0.577091394217661
1 -0.538830266452518 -0.112513262914434
2 0.698502793559781 0.634555403204173
3 -0.376673755881024 -0.58945862504955
4 0.820711334652384 -0.018427111809947
5 0.680085394797233 0.295376184215779
6 0.262804587569451 0.717975615101801
7 -0.690443296436919 0.669693987555161
8 0.711438575920229 -0.00127186474156216
9 -0.883273461053734 0.170461838729894
10 -0.150807540843118 -0.882435811098518
11 0.0232750502975627 0.107251059246117
12 0.66292904635565 -0.812024913763282
13 0.723976650330146 0.090901917886967
14 -0.0689948632237822 0.897509677484531
15 -0.435455575374924 -0.827967563286017
16 0.970780008256622 -0.243376100166292
17 0.559424979094561 0.159729629334456
18 -0.519760160719273 0.768899440972687
19 0.264489753180322 0.0596814413832039
20 0.39889894662298 0.227188727931361
21 0.928264791454861 0.835368008219455
22 -0.468607204829963 -0.806428383212114
23 -0.442382756212043 0.35698254931117
24 -0.794598862193138 -0.92646488185251
25 -0.64944391860198 -0.908684999501561
26 0.617830068311019 -0.541395730697814
27 -0.968395177817199 0.695399930714239
28 -0.0535149633543741 -0.722965053645623
29 -0.842825395459572 0.732439637067177
30 0.41450743807802 -0.654066018539686
31 0.119058818665635 -0.844695592999534
32 -0.360534582420603 -0.0535993399223542
33 -0.932605803071995 0.967953246443406
34 0.59899014966568 -0.463838433931446
35 0.501231997373685 0.574349629940669
36 -0.687588540327158 0.78380227084427
37 0.858687814868509 0.0854430132769177
38 0.594180221140647 0.385530601609386
39 0.66323180369085 -0.151687217694902
40 -0.747489641483936 -0.0404743644572723
41 0.812046211298753 -0.350219116556486
42 -0.209755268019684 -0.519535886513712
43 0.361641391921646 -0.78998829218221
44 0.79936013319958 0.442967687293935
45 0.258392764619566 0.754194507172723
46 -0.815835072561353 0.428163571863748
47 0.719026994171857 -0.858495222392825
48 -0.948907891112951 -0.848898414031565
49 -0.524068782493236 -0.47724567038689
50 0.175236195639677 -0.159800713506744
51 0.162770413930503 -0.606558889626013
52 -0.895845824007369 -0.569765220076806
53 -0.938904476542475 0.446087387866841
54 -0.419528864616233 -0.238492486948045
55 -0.501500307355453 -0.992158850802604
56 -0.308466694062765 0.879694204520964
57 0.203398857867194 -0.270104804395887
58 0.0277140857869231 -0.585630194439398
59 0.321288189589828 -0.471303434987552
60 0.922125294660211 -0.19792090814832
61 0.414052571058327 -0.39079082056814
62 0.81778063944659 -0.319793638220512
63 -0.614637439939085 -0.575309804011758
64 0.259038958332374 0.344663831537123
65 -0.205362674486461 0.127762850678459
66 0.954991085588572 -0.725354953123017
67 -0.489033405185626 -0.717858108052928
68 -0.228453052000862 0.338328867644152
69 -0.678763421322659 0.132015310165889
70 0.3299866774387 0.184127354299229
71 -0.624902316655022 0.127874358615308
72 -0.099743634867463 0.793154271437381
73 0.568905489431479 0.870029965746476
74 -0.0105177098394975 0.605231089904818
75 0.794621465615762 0.704260169176203
76 0.814895530057773 -0.884409408058191
77 0.0699064394061018 0.16456782606542
78 -0.616829880361468 -0.293235074220604
79 0.0670950475831316 0.516774151026087
